STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,AWND,AWND_ATTRIBUTES,PRCP,PRCP_ATTRIBUTES,SNOW,SNOW_ATTRIBUTES,SNWD,SNWD_ATTRIBUTES,TAVG,TAVG_ATTRIBUTES,TMAX,TMAX_ATTRIBUTES,TMIN,TMIN_ATTRIBUTES,WT01,WT01_ATTRIBUTES,WT02,WT02_ATTRIBUTES,WT03,WT03_ATTRIBUTES,WT04,WT04_ATTRIBUTES,WT05,WT05_ATTRIBUTES,WT06,WT06_ATTRIBUTES,WT08,WT08_ATTRIBUTES,WT09,WT09_ATTRIBUTES,WT13,WT13_ATTRIBUTES,WT14,WT14_ATTRIBUTES,WT15,WT15_ATTRIBUTES,WT16,WT16_ATTRIBUTES,WT17,WT17_ATTRIBUTES,WT18,WT18_ATTRIBUTES,WT19,WT19_ATTRIBUTES,WT22,WT22_ATTRIBUTES
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,4/22/2012,14.32,",,W",1.04,",,X,2400",0,",,X",,,,,62,",,X",44,",,X",,,,,,,,,,,,,,,,,1,",,X",1,",,X",,,1,",,X",,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,4/23/2012,14.99,",,W",1.48,",,X,2400",0,",,X",,,,,63,",,X",44,",,X",,,,,,,,,,,,,,,,,1,",,X",,,,,1,",,X",,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,4/24/2012,16.55,",,W",0,",,X,2400",0,",,X",,,,,58,",,X",46,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,4/25/2012,11.86,",,W",0,"T,,X,2400",0,",,X",,,,,62,",,X",43,",,X",,,,,,,,,,,,,,,,,,,,,,,1,",,X",,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,4/26/2012,10.74,",,W",0,"T,,X,2400",0,",,X",,,,,63,",,X",43,",,X",,,,,,,,,,,,,,,,,,,,,,,1,",,X",,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,4/27/2012,19.24,",,W",0,"T,,X,2400",0,",,X",,,,,57,",,X",40,",,X",1,",,W",,,,,,,,,,,,,,,,,,,,,1,",,X",,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,4/28/2012,13.42,",,W",0,",,X,2400",0,",,X",,,,,60,",,X",37,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,4/29/2012,12.3,",,W",0,",,X,2400",0,",,X",,,,,59,",,X",39,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,4/30/2012,10.74,",,W",0,",,X,2400",0,",,X",,,,,54,",,X",41,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,5/1/2012,12.53,",,W",0.6,",,X,2400",0,",,X",,,,,50,",,X",45,",,X",1,",,W",,,,,,,,,,,,,,,1,",,X",1,",,X",,,1,",,X",,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,5/2/2012,9.17,",,W",0,"T,,X,2400",0,",,X",,,,,52,",,X",45,",,X",1,",,W",,,,,,,,,,,,,,,1,",,X",1,",,X",,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,5/3/2012,6.93,",,W",0.04,",,X,2400",0,",,X",,,,,50,",,X",46,",,X",1,",,W",,,,,,,,,,,,,,,1,",,X",1,",,X",,,1,",,X",,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,5/4/2012,6.71,",,W",0.01,",,X,2400",0,",,X",,,,,56,",,X",49,",,X",,,1,",,X",,,,,,,,,,,,,1,",,X",,,,,1,",,X",,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,5/5/2012,3.8,",,W",0.09,",,X,2400",0,",,X",,,,,58,",,X",46,",,X",,,1,",,X",,,,,,,,,,,,,1,",,X",,,,,1,",,X",,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,5/6/2012,7.38,",,W",0,",,X,2400",0,",,X",,,,,54,",,X",46,",,X",1,",,X",1,",,X",,,,,,,,,,,,,1,",,X",,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,5/7/2012,9.17,",,W",0,",,X,2400",0,",,X",,,,,59,",,X",48,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,5/8/2012,11.41,",,W",0.16,",,X,2400",0,",,X",,,,,58,",,X",50,",,X",1,",,W",,,,,,,,,,,,,,,1,",,X",,,,,1,",,X",,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,5/9/2012,8.05,",,W",0.26,",,X,2400",0,",,X",,,,,63,",,X",56,",,X",1,",,W",,,,,,,,,,,,,,,1,",,X",,,,,1,",,X",,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,5/10/2012,11.86,",,W",0.85,",,X,2400",0,",,X",,,,,67,",,X",50,",,X",1,",,W",,,,,,,,,,,,,,,1,",,X",,,,,1,",,X",,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,5/11/2012,10.51,",,W",0,",,X,2400",0,",,X",,,,,64,",,X",47,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,5/12/2012,10.51,",,W",0,",,X,2400",0,",,X",,,,,80,",,X",50,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,5/13/2012,7.16,",,W",0,",,X,2400",0,",,X",,,,,80,",,X",59,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,5/14/2012,5.82,",,W",0.09,",,X,2400",0,",,X",,,,,64,",,X",53,",,X",1,",,W",,,,,,,,,,,,,,,1,",,X",,,,,1,",,X",,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,5/15/2012,10.07,",,W",0.5,",,X,2400",0,",,X",,,,,73,",,X",56,",,X",1,",,W",,,,,,,,,,,,,,,1,",,X",,,,,1,",,X",,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,5/16/2012,7.38,",,W",0.06,",,X,2400",0,",,X",,,,,73,",,X",60,",,X",1,",,W",,,,,,,,,,,,,,,1,",,X",,,,,1,",,X",,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,5/17/2012,9.4,",,W",0,",,X,2400",0,",,X",,,,,70,",,X",54,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,5/18/2012,7.61,",,W",0,",,X,2400",0,",,X",,,,,65,",,X",49,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,5/19/2012,5.14,",,W",0,",,X,2400",0,",,X",,,,,66,",,X",51,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,5/20/2012,6.71,",,W",0,",,X,2400",0,",,X",,,,,71,",,X",55,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,5/21/2012,6.71,",,W",0.02,",,X,2400",0,",,X",,,,,59,",,X",54,",,X",,,1,",,X",,,,,,,,,,,,,1,",,X",,,,,1,",,X",,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,5/22/2012,8.28,",,W",0.58,",,X,2400",0,",,X",,,,,63,",,X",56,",,X",,,1,",,X",,,,,,,,,,,,,1,",,X",1,",,X",,,1,",,X",,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,5/23/2012,5.82,",,W",0,"T,,X,2400",0,",,X",,,,,71,",,X",59,",,X",1,",,W",,,,,,,,,,,,,,,1,",,X",1,",,X",,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,5/24/2012,9.84,",,W",0,",,X,2400",0,",,X",,,,,71,",,X",60,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,5/25/2012,8.28,",,W",0,",,X,2400",0,",,X",,,,,74,",,X",58,",,X",1,",,W",,,,,,,,,,,,,,,1,",,X",,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,5/26/2012,9.62,",,W",0,",,X,2400",0,",,X",,,,,86,",,X",66,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,5/27/2012,9.62,",,W",0,",,X,2400",0,",,X",,,,,72,",,X",64,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,5/28/2012,9.17,",,W",0,",,X,2400",0,",,X",,,,,69,",,X",60,",,X",1,",,W",,,,,,,,,,,,,,,1,",,X",,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,5/29/2012,7.83,",,W",0.17,",,X,2400",0,",,X",,,,,67,",,X",59,",,X",,,1,",,X",1,",,X",,,,,,,1,",,X",,,,,,,,,1,",,X",,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,5/30/2012,6.26,",,W",0,"T,,X,2400",0,",,X",,,,,75,",,X",61,",,X",1,",,W",,,,,,,,,,,,,,,,,,,,,1,",,X",,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,5/31/2012,7.61,",,W",0,",,X,2400",0,",,X",,,,,83,",,X",63,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,6/1/2012,11.41,",,W",0,",,X,2400",0,",,X",,,,,65,",,X",58,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,6/2/2012,16.33,",,W",1.13,",,X,2400",0,",,X",,,,,62,",,X",55,",,X",1,",,W",,,,,,,,,,,,,,,1,",,X",1,",,X",,,1,",,X",,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,6/3/2012,14.32,",,W",0.01,",,X,2400",0,",,X",,,,,62,",,X",53,",,X",1,",,W",,,,,,,,,,,,,,,1,",,X",1,",,X",,,1,",,X",,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,6/4/2012,17.45,",,W",0.13,",,X,2400",0,",,X",,,,,53,",,X",50,",,X",1,",,W",,,,,,,,,,,,,,,1,",,X",1,",,X",,,1,",,X",,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,6/5/2012,8.05,",,W",0.13,",,X,2400",0,",,X",,,,,56,",,X",50,",,X",,,,,,,,,,,,,,,,,1,",,X",,,,,1,",,X",,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,6/6/2012,6.93,",,W",0,"T,,X,2400",0,",,X",,,,,61,",,X",52,",,X",,,,,,,,,,,,,,,,,,,,,,,1,",,X",,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,6/7/2012,6.26,",,W",0.04,",,X,2400",0,",,X",,,,,65,",,X",54,",,X",,,1,",,X",,,,,,,,,,,,,1,",,X",,,,,1,",,X",,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,6/8/2012,8.05,",,W",0.31,",,X,2400",0,",,X",,,,,79,",,X",54,",,X",,,1,",,X",1,",,X",,,,,,,,,,,,,,,,,1,",,X",,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,6/9/2012,10.07,",,W",0,"T,,X,2400",0,",,X",,,,,79,",,X",59,",,X",,,,,,,,,,,,,,,,,,,,,,,1,",,X",,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,6/10/2012,8.95,",,W",0,",,X,2400",0,",,X",,,,,76,",,X",59,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,6/11/2012,10.07,",,W",0,",,X,2400",0,",,X",,,,,74,",,X",57,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,6/12/2012,12.97,",,W",0.01,",,X,2400",0,",,X",,,,,74,",,X",60,",,X",,,,,,,,,,,,,,,,,,,,,,,1,",,X",,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,6/13/2012,7.16,",,W",0.7,",,X,2400",0,",,X",,,,,65,",,X",62,",,X",1,",,W",,,,,,,,,,,,,,,1,",,X",1,",,X",,,1,",,X",,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,6/14/2012,8.72,",,W",0,",,X,2400",0,",,X",,,,,68,",,X",61,",,X",1,",,W",,,,,,,,,,,,,,,1,",,X",,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,6/15/2012,8.5,",,W",0,",,X,2400",0,",,X",,,,,69,",,X",57,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,6/16/2012,10.51,",,W",0,",,X,2400",0,",,X",,,,,65,",,X",54,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,6/17/2012,8.5,",,W",0,",,X,2400",0,",,X",,,,,63,",,X",52,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,6/18/2012,8.28,",,W",0,",,X,2400",0,",,X",,,,,64,",,X",55,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,6/19/2012,10.51,",,W",0,",,X,2400",0,",,X",,,,,76,",,X",56,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,6/20/2012,10.29,",,W",0,",,X,2400",0,",,X",,,,,97,",,X",66,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,6/21/2012,9.17,",,W",0,",,X,2400",0,",,X",,,,,96,",,X",80,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,6/22/2012,10.07,",,W",0.02,",,X,2400",0,",,X",,,,,95,",,X",74,",,X",1,",,W",,,,,,,,,,,,,,,,,,,,,1,",,X",,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,6/23/2012,7.83,",,W",1.19,",,X,2400",0,"T,,Z",,,,,81,",,X",65,",,X",,,,,1,",,X",,,1,",,X",,,,,,,,,,,,,1,",,X",,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,6/24/2012,10.96,",,W",0,",,X,2400",0,",,X",,,,,84,",,X",64,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,6/25/2012,9.62,",,W",0.93,",,X,2400",0,",,X",,,,,73,",,X",61,",,X",,,,,1,",,X",,,,,,,,,,,1,",,X",,,,,1,",,X",,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,6/26/2012,12.53,",,W",0.06,",,X,2400",0,",,X",,,,,73,",,X",61,",,X",,,,,,,,,,,,,,,,,,,,,,,1,",,X",,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,6/27/2012,14.09,",,W",0,"T,,X,2400",0,",,X",,,,,77,",,X",61,",,X",,,,,,,,,,,,,,,,,,,,,,,1,",,X",,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,6/28/2012,9.84,",,W",0,",,X,2400",0,",,X",,,,,83,",,X",65,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,6/29/2012,7.61,",,W",0.05,",,X,2400",0,",,X",,,,,89,",,X",66,",,X",,,,,,,,,,,,,,,,,1,",,X",,,,,1,",,X",,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,6/30/2012,12.53,",,W",0,",,X,2400",0,",,X",,,,,90,",,X",70,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,7/1/2012,9.4,",,W",0,",,X,2400",0,",,X",,,,,91,",,X",70,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,7/2/2012,8.05,",,W",0,",,X,2400",0,",,X",,,,,84,",,X",69,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,7/3/2012,8.95,",,W",0,",,X,2400",0,",,X",,,,,86,",,X",68,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,7/4/2012,8.28,",,W",0.14,",,X,2400",0,",,X",,,,,84,",,X",68,",,X",,,,,1,",,X",,,,,,,,,,,1,",,X",,,,,1,",,X",,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,7/5/2012,8.72,",,W",0,",,X,2400",0,",,X",,,,,83,",,X",70,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,7/6/2012,8.05,",,W",0,",,X,2400",0,",,X",,,,,80,",,X",68,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,7/7/2012,9.62,",,W",0,"T,,X,2400",0,",,X",,,,,86,",,X",73,",,X",,,,,,,,,,,,,,,,,,,,,,,1,",,X",,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,7/8/2012,8.95,",,W",0,",,X,2400",0,",,X",,,,,89,",,X",71,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,7/9/2012,8.05,",,W",0,",,X,2400",0,",,X",,,,,84,",,X",67,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,7/10/2012,7.38,",,W",0,",,X,2400",0,",,X",,,,,83,",,X",65,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,7/11/2012,8.28,",,W",0,",,X,2400",0,",,X",,,,,80,",,X",66,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,7/12/2012,10.74,",,W",0,",,X,2400",0,",,X",,,,,86,",,X",66,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,7/13/2012,10.96,",,W",0,",,X,2400",0,",,X",,,,,90,",,X",69,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,7/14/2012,10.51,",,W",0,",,X,2400",0,",,X",,,,,91,",,X",72,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,7/15/2012,8.72,",,W",0,"T,,X,2400",0,",,X",,,,,91,",,X",72,",,X",,,,,,,,,,,,,,,,,,,,,,,1,",,X",,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,7/16/2012,9.62,",,W",0,"T,,X,2400",0,",,X",,,,,88,",,X",72,",,X",,,,,,,,,,,,,,,,,,,,,,,1,",,X",,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,7/17/2012,12.3,",,W",0,",,X,2400",0,",,X",,,,,97,",,X",76,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,7/18/2012,7.83,",,W",1.74,",,X,2400",0,",,X",,,,,89,",,X",70,",,X",,,,,1,",,X",,,,,,,,,,,1,",,X",,,,,1,",,X",,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,7/19/2012,7.83,",,W",0.06,",,X,2400",0,",,X",,,,,74,",,X",66,",,X",,,,,,,,,,,,,,,,,,,,,,,1,",,X",,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,7/20/2012,6.93,",,W",0,",,X,2400",0,",,X",,,,,71,",,X",64,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,7/21/2012,6.71,",,W",0,",,X,2400",0,",,X",,,,,74,",,X",61,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,7/22/2012,10.51,",,W",0,",,X,2400",0,",,X",,,,,84,",,X",61,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,7/23/2012,11.18,",,W",0.02,",,X,2400",0,",,X",,,,,86,",,X",66,",,X",,,,,,,,,,,,,,,,,,,,,,,1,",,X",,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,7/24/2012,10.29,",,W",0.55,",,X,2400",0,",,X",,,,,91,",,X",68,",,X",1,",,X",,,1,",,X",,,,,,,,,,,,,,,,,1,",,X",,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,7/25/2012,10.51,",,W",0,",,X,2400",0,",,X",,,,,83,",,X",65,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,7/26/2012,7.61,",,W",0,"T,,X,2400",0,",,X",,,,,84,",,X",66,",,X",,,,,,,,,,,,,,,,,,,,,,,1,",,X",,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,7/27/2012,5.59,",,W",0.02,",,X,2400",0,",,X",,,,,77,",,X",64,",,X",,,,,,,,,,,,,,,,,1,",,X",,,,,1,",,X",,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,7/28/2012,6.93,",,W",0.87,",,X,2400",0,",,X",,,,,72,",,X",63,",,X",,,,,1,",,X",,,,,,,,,,,1,",,X",,,,,1,",,X",,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,7/29/2012,8.95,",,W",0,"T,,X,2400",0,",,X",,,,,73,",,X",64,",,X",1,",,W",,,,,,,,,,,,,,,1,",,X",,,,,1,",,X",,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,7/30/2012,8.28,",,W",0,",,X,2400",0,",,X",,,,,81,",,X",63,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,7/31/2012,8.5,",,W",0.48,",,X,2400",0,",,W",,,,,73,",,X",63,",,X",1,",,W",,,,,,,,,,,,,,,1,",,X",,,,,1,",,X",,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,8/1/2012,8.5,",,X",0.8,",,X,2400",0,",,X",,,,,78,",,X",68,",,X",,,,,,,,,,,,,,,,,1,",,X",,,,,1,",,X",,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,8/2/2012,8.28,",,X",0,",,X,2400",0,",,X",,,,,86,",,X",68,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,8/3/2012,11.41,",,X",0,",,X,2400",0,",,X",,,,,92,",,X",72,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,8/4/2012,7.38,",,X",0,",,X,2400",0,",,X",,,,,82,",,X",74,",,X",,,,,,,,,,,,,,,,,1,",,X",,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,8/5/2012,12.53,",,X",0.08,",,X,2400",0,",,X",,,,,88,",,X",72,",,X",,,,,,,,,,,,,1,",,W",,,,,,,,,1,",,X",,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,8/6/2012,10.29,",,X",0,",,X,2400",0,",,X",,,,,85,",,X",71,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,8/7/2012,7.83,",,X",0,",,X,2400",0,",,X",,,,,77,",,X",67,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,8/8/2012,8.28,",,X",0,",,X,2400",0,",,X",,,,,83,",,X",66,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,8/9/2012,9.84,",,X",0,",,X,2400",0,",,X",,,,,83,",,X",69,",,X",1,",,W",,,,,,,,,,,,,,,1,",,X",,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,8/10/2012,8.95,",,X",1.17,",,X,2400",0,",,X",,,,,84,",,X",69,",,X",1,",,X",,,,,,,,,,,,,,,1,",,X",,,,,1,",,X",,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,8/11/2012,7.61,",,X",0,",,X,2400",0,",,X",,,,,81,",,X",71,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,8/12/2012,9.4,",,X",0.01,",,X,2400",0,",,X",,,,,84,",,X",72,",,X",1,",,W",,,,,,,,,,,,,,,1,",,X",,,,,1,",,X",,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,8/13/2012,8.28,",,X",0,",,X,2400",0,",,X",,,,,86,",,X",71,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,8/14/2012,7.38,",,X",0,",,X,2400",0,",,X",,,,,83,",,X",70,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,8/15/2012,7.61,",,X",0.83,",,X,2400",0,",,X",,,,,84,",,X",66,",,X",1,",,W",,,,,,,,,,,,,,,1,",,X",,,,,1,",,X",,,,,,,,
